"Percentile","Expected Outcome"
0,0.106292406980984
0.1,0.114533691427632
0.2,0.123797333974769
0.3,0.130447977541965
0.4,0.136264076443949
0.5,0.143859553126106
0.6,0.153286733838458
0.7,0.161309670662532
0.8,0.167275137986791
0.9,0.17115201140938
1,0.178914872838433
