"Percentile","Expected Outcome"
0,0.646937208743814
0.05,1.09818132691897
0.1,1.09475200754725
0.15,1.09475200754725
0.2,1.09962013429468
0.25,1.09962013429468
0.3,1.09962013429468
0.35,1.09962013429468
0.4,1.09712625580081
0.45,1.09712625580081
0.5,1.09712625580081
0.55,1.09712625580081
0.6,1.09712625580081
0.65,1.09712625580081
0.7,1.09712625580081
0.75,1.09712625580081
0.8,1.09712625580081
0.85,1.09712625580081
0.9,1.09712625580081
0.95,1.09712625580081
1,1.31249066448683
