"Percentile","Expected Outcome"
0,0.653909455544429
0.05,0.681319486574671
0.1,0.735859462504282
0.15,0.769646669812428
0.2,0.755501320051264
0.25,0.804910099891001
0.3,0.869197933043331
0.35,0.873234420505495
0.4,0.9295772727371
0.45,0.94299752821375
0.5,0.950032655440691
0.55,0.953018370364816
0.6,0.986248972413355
0.65,1.04365709466808
0.7,1.22608470066204
0.75,1.28593526466996
0.8,1.28593526466996
0.85,1.29190713032918
0.9,1.32730575243034
0.95,1.36544171298638
1,1.39341377698438
