"Percentile","Expected Outcome"
0,0.106087862523462
0.1,0.115181511573935
0.2,0.122613899298598
0.3,0.1292175948911
0.4,0.135763838160156
0.5,0.142745028707214
0.6,0.149258315388573
0.7,0.156857313746827
0.8,0.163642667653877
0.9,0.168733700982918
1,0.175930089282011
