"Percentile","Expected Outcome"
0,0.00575437428308843
0.1,0.00641630672122178
0.2,0.0071699573306983
0.3,0.00765581200615711
0.4,0.00816859457003294
0.5,0.00897433947209462
0.6,0.00947805003548004
0.7,0.0104762729247477
0.8,0.0110586363315134
0.9,0.0110781353598948
1,0.0122561355534
