"Percentile","Expected Outcome"
0,0.00572344178313211
0.1,0.00678198513694763
0.2,0.00727792876512011
0.3,0.00843949837366009
0.4,0.0097287927717939
0.5,0.00985549146921428
0.6,0.0106742894064126
0.7,0.0110847021806669
0.8,0.0116239024066189
0.9,0.0121934704604532
1,0.0130631117772881
