"Percentile","Expected Outcome"
0,0.00579999135575125
0.1,0.00650718260540842
0.2,0.00718119239387398
0.3,0.00782191723231537
0.4,0.00844371487326228
0.5,0.00881979700204444
0.6,0.00942839791690992
0.7,0.00965843364469697
0.8,0.00985362191008902
0.9,0.0104290995022928
1,0.0110635958940367
