"Percentile","Expected Outcome"
0,0.813681991333988
0.1,1.30146086248853
0.2,1.32939292236585
0.3,1.33652128550193
0.4,1.41532516211895
0.5,1.44261487050944
0.6,1.48646107924723
0.7,1.49451784868988
0.8,1.49121326648943
0.9,1.51840829800518
1,1.54026494689235
