"Percentile","Expected Outcome"
0,0.00571999576207146
0.1,0.00685637211714085
0.2,0.00732133763273617
0.3,0.00804044600680916
0.4,0.00890545217460015
0.5,0.00941986507713866
0.6,0.00959789161644221
0.7,0.00969505828211557
0.8,0.0109725570177743
0.9,0.0116848882667802
1,0.0121842500902448
